Model,Mode,Step,Accuracy,Wall time
SFCNN-T_no_exp,train,98,85.12999725341797,1739029329.0642047
SFCNN-T_no_exp,train,99,85.26000213623047,1739029423.0567544
SFCNN-T_no_exp,train,100,85.76000213623047,1739029517.0248656
SFCNN-T_no_exp,train,101,85.65799713134766,1739029610.5830777
SFCNN-T_no_exp,train,102,86.26799774169922,1739029704.4156802
SFCNN-T_no_exp,train,103,86.77400207519531,1739029798.340562
SFCNN-T_no_exp,train,104,86.8479995727539,1739029892.16966
SFCNN-T_no_exp,train,105,87.35600280761719,1739029985.6969347
SFCNN-T_no_exp,train,106,87.34200286865234,1739030079.841077
SFCNN-T_no_exp,train,107,87.73200225830078,1739030173.8870726
SFCNN-T_no_exp,train,108,87.947998046875,1739030267.796182
SFCNN-T_no_exp,train,109,88.17400360107422,1739030361.6307929
SFCNN-T_no_exp,train,110,88.81999969482422,1739030455.5685763
SFCNN-T_no_exp,train,111,89.0199966430664,1739030549.5593708
SFCNN-T_no_exp,train,112,89.22599792480469,1739030643.2789466
SFCNN-T_no_exp,train,113,89.53199768066406,1739030737.2663054
SFCNN-T_no_exp,train,114,89.95600128173828,1739030831.5909104
SFCNN-T_no_exp,train,115,90.0199966430664,1739030926.946284
SFCNN-T_no_exp,train,116,90.33399963378906,1739031021.2233868
SFCNN-T_no_exp,train,117,90.5739974975586,1739031115.6823666
SFCNN-T_no_exp,train,118,90.69000244140624,1739031210.3115177
SFCNN-T_no_exp,train,119,91.20999908447266,1739031304.394678
SFCNN-T_no_exp,train,120,91.58999633789062,1739031398.9471602
SFCNN-T_no_exp,train,121,91.77200317382812,1739031493.4027598
SFCNN-T_no_exp,train,122,92.2760009765625,1739031587.917841
SFCNN-T_no_exp,train,123,92.0479965209961,1739031687.6691313
SFCNN-T_no_exp,train,124,92.6959991455078,1739031783.9368677
SFCNN-T_no_exp,train,125,92.55799865722656,1739031877.3607888
SFCNN-T_no_exp,train,126,93.10399627685548,1739031970.1175165
SFCNN-T_no_exp,train,127,93.1240005493164,1739032063.2542396
SFCNN-T_no_exp,train,128,93.60800170898438,1739032156.4045851
SFCNN-T_no_exp,train,129,93.83599853515624,1739032249.6735947
SFCNN-T_no_exp,train,130,94.03800201416016,1739032341.074277
SFCNN-T_no_exp,train,131,94.33799743652344,1739032434.3154955
SFCNN-T_no_exp,train,132,94.5260009765625,1739032527.5702546
SFCNN-T_no_exp,train,133,94.78199768066406,1739032621.2945783
SFCNN-T_no_exp,train,134,94.8239974975586,1739032714.5515332
SFCNN-T_no_exp,train,135,95.08000183105467,1739032807.8646026
SFCNN-T_no_exp,train,136,95.41400146484376,1739032901.248758
SFCNN-T_no_exp,train,137,95.59600067138672,1739032994.2993855
SFCNN-T_no_exp,train,138,95.63600158691406,1739033087.8582025
SFCNN-T_no_exp,train,139,95.96600341796876,1739033181.9296825
SFCNN-T_no_exp,train,140,95.91400146484376,1739033275.7587304
SFCNN-T_no_exp,train,141,96.31999969482422,1739033368.459519
SFCNN-T_no_exp,train,142,96.24400329589844,1739033462.5323648
SFCNN-T_no_exp,train,143,96.552001953125,1739033556.4095602
SFCNN-T_no_exp,train,144,96.68599700927734,1739033649.3858266
SFCNN-T_no_exp,train,145,96.93599700927734,1739033743.1820886
SFCNN-T_no_exp,train,146,96.78600311279295,1739033837.4966304
SFCNN-T_no_exp,train,147,97.2020034790039,1739033931.093001
SFCNN-T_no_exp,train,148,97.2020034790039,1739034023.7422905
SFCNN-T_no_exp,train,149,97.4020004272461,1739034116.9170623
SFCNN-T_no_exp,train,150,97.42400360107422,1739034210.372471
SFCNN-T_no_exp,train,151,97.72000122070312,1739034304.0793023
SFCNN-T_no_exp,train,152,97.64199829101562,1739034397.6814978
SFCNN-T_no_exp,train,153,97.99400329589844,1739034491.5317929
SFCNN-T_no_exp,train,154,97.89800262451172,1739034585.565699
SFCNN-T_no_exp,train,155,98.05599975585938,1739034679.362286
SFCNN-T_no_exp,train,156,98.1060028076172,1739034773.5453317
SFCNN-T_no_exp,train,157,98.2979965209961,1739034868.208504
SFCNN-T_no_exp,train,158,98.26000213623048,1739034962.7632368
SFCNN-T_no_exp,train,159,98.2760009765625,1739035055.8047335
SFCNN-T_no_exp,train,160,98.58399963378906,1739035150.000378
SFCNN-T_no_exp,train,161,98.62000274658205,1739035244.80971
SFCNN-T_no_exp,train,162,98.63200378417967,1739035338.9401114
SFCNN-T_no_exp,train,163,98.74199676513672,1739035433.4653254
SFCNN-T_no_exp,train,164,98.84600067138672,1739035529.0260837
SFCNN-T_no_exp,train,165,98.8239974975586,1739035625.2798514
SFCNN-T_no_exp,train,166,98.91600036621094,1739035720.9449306
SFCNN-T_no_exp,train,167,98.947998046875,1739035817.6444888
SFCNN-T_no_exp,train,168,99.00599670410156,1739035915.2543652
SFCNN-T_no_exp,train,169,99.0780029296875,1739036012.6232245
SFCNN-T_no_exp,train,170,99.06999969482422,1739036109.8608985
SFCNN-T_no_exp,train,171,99.16200256347656,1739036207.2949967
SFCNN-T_no_exp,train,172,99.1780014038086,1739036304.9437351
SFCNN-T_no_exp,train,173,99.24600219726562,1739036401.908535
SFCNN-T_no_exp,train,174,99.21399688720705,1739036499.7765408
SFCNN-T_no_exp,train,175,99.31400299072266,1739036597.9124153
SFCNN-T_no_exp,train,176,99.29000091552734,1739036696.076526
SFCNN-T_no_exp,train,177,99.3280029296875,1739036794.1319358
SFCNN-T_no_exp,train,178,99.32599639892578,1739036890.94334
SFCNN-T_no_exp,train,179,99.36399841308594,1739036987.369308
SFCNN-T_no_exp,train,180,99.4540023803711,1739037083.8438685
SFCNN-T_no_exp,train,181,99.41200256347656,1739037180.7988632
SFCNN-T_no_exp,train,182,99.5260009765625,1739037277.311893
SFCNN-T_no_exp,train,183,99.50599670410156,1739037373.861928
SFCNN-T_no_exp,train,184,99.47000122070312,1739037470.07393
SFCNN-T_no_exp,train,185,99.58000183105467,1739037566.781181
SFCNN-T_no_exp,train,186,99.54000091552734,1739037662.9126625
SFCNN-T_no_exp,train,187,99.58000183105467,1739037758.714523
SFCNN-T_no_exp,train,188,99.56199645996094,1739037854.703831
SFCNN-T_no_exp,train,189,99.59600067138672,1739037950.1962595
SFCNN-T_no_exp,train,190,99.63400268554688,1739038045.6366167
SFCNN-T_no_exp,train,191,99.62200164794922,1739038139.075099
SFCNN-T_no_exp,train,192,99.6060028076172,1739038232.489756
SFCNN-T_no_exp,train,193,99.63999938964844,1739038326.4827392
SFCNN-T_no_exp,train,194,99.6520004272461,1739038419.5318477
SFCNN-T_no_exp,train,195,99.63200378417967,1739038513.2794232
SFCNN-T_no_exp,train,196,99.62799835205078,1739038607.008113
SFCNN-T_no_exp,train,197,99.65399932861328,1739038700.5997438
SFCNN-T_no_exp,train,198,99.61000061035156,1739038794.2595892
SFCNN-T_no_exp,train,199,99.67400360107422,1739038888.3435771
